questions,answers
例6-1中故障的可能原因是什么？,根据故障现象和返回参考点控制原理，可以判定减速信号正常，位置检测装置的零标志脉冲信号不正常，可能是编码器或轴板不良。
产生该故障的原因可能是什么？,   答：产生该故障的原因可能是来自 X 轴进给电动机的编码器故障（包括连接的电缆线）或系统轴板故障。
交换方法可以用来判断什么？,   答：交换方法可以用来判断故障部位。
交换后，发现故障转移到 Z 轴上 (X 轴回零操作正常而 Z 轴回零出现报警），判定故障在哪里？,   答：判定故障在系统轴板。
何时需要调整减速挡块？,   答：如果机床返回参考点出现一个近似进给丝杠螺距误差时，多数故障原因在减速挡块偏离，此时需要调整减速挡块。
什么是参考计数器容量参数设定不当导致的问题？,   答：参考计数器容量参数设定不当导致的问题是 X 轴参考点漂移，漂移量为 4mm、8mm 或 12mm。每次回零位置不确定。
如何处理参考计数器容量参数设定不当导致的问题？,   答：处理参考计数器容量参数设定不当导致的问题需要 CD 对调 X 轴、Y 轴的伺服板。
凡是机床返回参考点出现一个近似进给丝杠螺距误差时，多数故障原因是什么？,   答：凡是机床返回参考点出现一个近似进给丝杠螺距误差时，多数故障原因在减速挡块偏离。
什么是全闭环的光栅尺，它与半闭环有什么不同？,全闭环的光栅尺是一种测量设备，可以精确地测量机床的工作台或滑块的实际位置。与之相对的是半闭环系统，它只使用编码器来测量电机的转数，而不是直接测量工作台或滑块的实际位置。当光栅尺出现故障时，需要将闭环系统改为半闭环系统。
什么是参考计数器容量，如何计算它？,参考计数器容量是指各轴的参考计数器所能存储的最大计数值，单位为脉冲当量。计算参考计数器容量的方法是将丝杠螺距（单位为mm）除以脉冲当量（单位为mm/脉冲），得到的结果就是参考计数器容量。例如，如果丝杠螺距为16mm，脉冲当量为0.001mm/脉冲，则参考计数器容量为16/0.001=16000。
在数控车床上误操作M98和G98会导致什么后果？,在数控车床上，M98和G98是两个不同的指令。如果误将M98输入为G98并执行，再执行零件加工程序时会出现错误报警。例如，在FANUCOiT数控车床上，如果误将M98输入为G98，当程序执行到N25 GO1 X90.F0.3时，会停止执行。
GO1指令不执行并出现11＃报警的原因是什么？,报警内容显示没有指定切削进给速度或进给速度指令不当。
如何解决GO1指令不执行的问题？,试将程序中的所有同步进给改为每分钟进给F=fXs=0.3X800=240mm/min。
在MDI方式下误输入G98会怎么样？,系统会从G99变为G98，每分钟进给F指令的最小设定为1mm/min，而0.3mm/min显然不当。
一台立式加工中心VB610在加工法兰盘孔系的过程中突然出现刀具折断现象的原因是什么？,钻孔时进给速度超过程序中设定的F=160mm/min，是F的十几倍。
如何检查当前的G指令状态？,在FANUCOiM系统中，可以通过检查当前的G指令状态来确定是同步进给（G95，表示mm/min）还是其他进给方式。
为何 G94 状态发生了变化？,在处理换刀报警时，机床操作人员在 MDI 方式下误输入 G95 并执行，将 G94 变成了 G95 状态。
如何正确地建立起工件坐标系？,运用刀具的长度补偿可以正确地建立起工件坐标系。其前提条件是需执行手动返回参考点操作。
什么是参考点？,参考点是机床坐标系中一个固定不变的特殊位置的点，它与机床原点之间有一个确定的位置，可以与机床原点重合也可分开。
FANUC Oi/16i/18i/1i 系列如何设定参考点坐标值？,FANUC Oi/16i/18i/1i 系列用 1240＃参数设定在机械坐标系上的各轴参考点的坐标值，可以设定为零或实际相对于机床零点的偏移量。
刀具长度补偿正负值输错会产生什么后果？,用错刀具长度补偿正负值会产生故障。
什么是查1240#参数一的作用？,查1240#参数一的作用是在机械坐标系上查看各轴第1参考点的坐标值。
在什么情况下，机内对刀测定长度补偿值会为正值？,当1240#参数各轴设定值为实际值，如X=400.0，Z=440.0时，机内对刀测定长度补偿值会为正值。
现象2中的卧式加工中心出现了什么问题？,现象2中的卧式加工中心在执行刀具长度补偿语句时，Z轴出现了软极限超程报警。
现象3中的FANUCOi/16i/18i/Tli系列出现了什么问题？,现象3中的FANUCOi/16i/18i/Tli系列在刀具补偿画面中，不慎压下了清零键，将所有的刀具长度补偿值全清零，导致执行程序时造成严重的撞机事故。
FANUC系统和其他数控系统在编程时有什么不同？,除SIEMENS系统外，其他数控系统如FANUC、FAGOR、OKUMA等系统在编程时都有刀具长度补偿语句，而SIEMENS系统在程序中执行T指令后自动激活刀具长度补偿指令，不会出现问题。问题经常出现在搜索程序进行加工时，忘记了执行刀具长度补偿语句，而是从下面的程序段开始直接加工，造成严重的撞机事故。
什么是加工中心出现故障打刀的原因？,未正确判断就调程序加工。
G80、G49和G40分别代表什么功能？,G80代表取消循环，G49代表取消刀具长度补偿，G40代表取消刀具半径补偿。
IF[#lOlOEQl]GOTO2000语句是什么意思？,IF[#lOlOEQl]GOTO2000语句表示当系统变量#1010等于1时，程序转移到N2000段执行。
公共变量#110和#111在程序中起到什么作用？,公共变量#110和#111在程序中用来赋值和传递数据，例如在程序中分别被赋值为54和55。
开机回零后直接调程序从N10段开始加工会有什么后果？,开机回零后直接调程序从N10段开始加工，未执行N10前面的语句，即未判定哪个工作台在机床内，可能导致刀具损坏等故障。
执行 NlO 语句时，G#llO 和 G#lll 被定义为什么？,答案：G#llO 和 G#lll 被定义为工件坐标系 G54 和 G55。
号工作台在机床内时，应调用哪个语句给＃ 110 赋值 56 和给＃ 111 赋值 57？,答案：应调用 N3000 语句。
执行 N3000 语句后，应该执行哪个工件坐标系？,答案：应该执行 G56 和 G57 工件坐标系。
开机后系统默认哪个工件坐标系？,答案：开机后系统默认 G54 工件坐标系。
什么是工件坐标系基本偏置？,答案：工件坐标系基本偏置中输入了不正确的数值，导致零件程序中的零点偏移不正确，即工件坐标系 G54-G59 中设定的值与实际位移不一致。
当工件坐标系基本偏置中输入了不正确的数值时，会出现什么问题？,答案：执行程序时终点坐标值与实际位移不一致，产生超程报警甚至造成事故。
数控系统的坐标偏移等于什么？,答案：数控系统的坐标偏移等于基本偏移、零点偏移、刀具偏移的总和。
FANUC 系统中功能键 MENU/OFSET 可以用来做什么？,答案：FANUC 系统中功能键 MENU/OFSET 可以用来显示（修改）刀具补偿值或显示（修改）坐标系。
FANUC 系统中功能键 MENU/OFSET 有哪四个功能软件？,答案：FANUC 系统中功能键 MENU/OFSET 有磨耗、形状、工件偏移／坐标系、宏变量 (MACRO) 四个功能软件。
工件偏移／坐标系是用来做什么的？,答案：工件偏移／坐标系是用来进行预置工件坐标系调整及建立工件坐标系 (G54-G59) 的选项。
操作者在工件偏移画面中输入了什么值导致问题发生？,   答案：操作者不慎在工件偏移画面中 Z 坐标中输入了 200mm 值。
输入这个值会导致什么后果？,   答案：Z 轴原点被平移了 200mm，导致刀具长度补偿值由原来的负值全变成了正值。
如何解决这个问题？,   答案：将 200mm 变为 0，原刀补值重新为负值。
在空运行进行程序校验完毕后，需要注意什么？,   答案：未取消就执行零件加工程序，切削进给速度 F 不是程序中给定的值而是参数设定的空运行速度，非常危险。
哪些数控机床的系统中具有操作履历显示功能？,   答案：FANUC 系统、SIEMENS 系统、OKUMA 系统等。
操作履历显示功能在发生故障时有什么作用？,   答案：操作履历显示功能记录了操作人员在手动数据输入 MDI 面板上作了什么操作，输入信号的通断情况，以及发生报警的时间和内容，这些是分析故障必不可少的信息。
当出现撞机事故时，操作者应该怎么做？,   答案：调出操作履历显示查找、分析事故，一目了然。
3中提到的数控机床超程故障包括哪两种情况？,数控机床超程故障报警有两种情况：一种是硬件限位超程报警，即机床运动部件碰到硬限位行程开关的超程报警；另一种是软件限位超程报警，即超过由系统参数设定的行程极限保护的报警。
硬件限位超程和软件限位超程有何不同？,硬件限位超程是机床运动部件碰到硬限位行程开关的超程报警，是数控机床的外部安全措施。软件限位超程报警是超过由系统参数设定的行程极限保护的报警，是内部安全措施。软件限位的基准位置是机床坐标系的原点，在机床未手动执行返回参考点（回零）之前不生效。软件限位是在机床手动返回参考点后才起作用。
如何处理硬件超程控制？,硬件超程控制是机床制造厂家根据数控系统提供的PLC相关地址进行的PLC程序控制设计，一般都是直接通过PLC处理。
当系统出现硬限位超程报警时，如何进行处理？,当系统出现硬限位超程报警时，机床面板上的工作方式选择在手动连续进给状态（JOG）或手轮状态，同时按下机床超程释放按钮开关和超程报警轴的反方向按钮开关或反方向摇动手轮，使机床反方向退出硬限位，然后按下系统复位键消除报警。
当系统出现软件超程报警时，如何进行处理？,当系统出现软件超程报警时，机床面板上的工作方式选择在手动连续进给状态（JOG）或手轮状态，按下超程报警轴的反方向按钮开关或反方向摇动手轮，使机床反方向退出软限位，然后按下系统复位键消除报警。
